bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,
2872,Falling Angels,Tracy Chevalier,3.58,452283205,9.78E+12,eng,336,20321,1214,9/24/2002,Penguin Books,
2875,Wenn Engel fallen,Tracy Chevalier,3.58,3471772537,9.78E+12,ger,384,6,1,02-01-2002,List,
4906,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts,3.58,192801724,9.78E+12,eng,225,3761,177,9/25/2003,Oxford University Press,
5065,Whiteout,Ken Follett/David Tennant,3.58,1405052716,9.78E+12,eng,4,13,1,09-01-2006,MacMillan Audio,
6721,Wild Things: Four Tales,Douglas Clegg,3.58,1587671565,9.78E+12,eng,97,67,8,10-01-2006,Cemetery Dance Publications,
6869,The Child in Time,Ian McEwan,3.58,385497520,9.78E+12,eng,263,8285,543,11-02-1999,Anchor,
7480,The Girl at the Lion d'Or,Sebastian Faulks,3.58,375704531,9.78E+12,eng,246,4630,272,12-07-1999,Vintage,
7971,The Call of Earth (Homecoming  #2),Orson Scott Card,3.58,812532619,9.78E+12,eng,352,10268,164,1/15/1994,Tor Books,
9908,The Stars at Noon,Denis Johnson,3.58,60976101,9.78E+12,eng,192,597,40,5/30/2000,Harper Perennial,
9915,Less Than Zero,Bret Easton Ellis,3.58,679781498,9.78E+12,eng,208,55900,2543,06-09-2010,Vintage Books,
10172,Wigfield: The Can-Do Town That Just May Not,Amy Sedaris/Stephen Colbert/Paul Dinello,3.58,1565117727,9.78E+12,eng,5,81,19,5/19/2004,Highbridge Audio,
10910,Mercy,Jodi Picoult,3.58,743422449,9.78E+12,eng,400,42046,2564,04-01-2001,Washington Square Press,
11648,Everyman,Philip Roth,3.58,061873516X,9.78E+12,en-US,182,821,131,05-09-2006,Houghton Mifflin,
13423,Presocratic Philosophy: A Very Short Introduction,Catherine Osborne,3.58,192840940,9.78E+12,eng,144,205,24,9/16/2004,Oxford University Press  USA,
14326,Going Native,Stephen Wright,3.58,140007942X,9.78E+12,eng,320,593,62,04-12-2005,Vintage,
14808,Travels of Marco Polo,Marco Polo/Howard Mittelmark/Milton Rugoff,3.58,451529510,9.78E+12,eng,297,68,16,10-05-2004,Signet,
14868,Compasión,Jodi Picoult,3.58,8408068911,9.79E+12,spa,554,12,1,01-01-2007,Booket,
14888,In einer regnerischen Nacht.,Jodi Picoult,3.58,3492236553,9.78E+12,ger,512,1,0,02-01-2003,Piper,
14990,Spook: Science Tackles the Afterlife,Mary Roach,3.58,393329127,9.78E+12,en-US,311,30473,2399,9/26/2006,W.W. Norton & Company (NYC),
15022,The Art of Civilized Conversation: A Guide to Expressing Yourself with Style and Grace,Margaret Shepherd/Penny Carter/Sharon Hogan,3.58,767921690,9.78E+12,en-US,228,457,72,12/27/2005,Three Rivers Press (CA),
15967,The Falls,Joyce Carol Oates,3.58,60722290,9.78E+12,eng,512,8278,748,08-02-2005,Harper Perennial,
15973,Middle Age: A Romance,Joyce Carol Oates,3.58,60934905,9.78E+12,eng,480,1650,199,10-01-2002,Ecco,
17250,The Crucible,Arthur  Miller/Christopher Bigsby,3.58,142437336,9.78E+12,eng,143,293374,6037,3/25/2003,Penguin Books,
18328,The Artist of the Missing,Paul La Farge/Stephen Alcorn,3.58,374525803,9.78E+12,eng,256,99,10,06-04-1999,Farrar  Strauss & Giroux-3pl,
20930,The Ghosts in Baker Street: New Tales of Sherlock Holmes,Martin H. Greenberg/Daniel Stashower,3.58,078671400X,9.78E+12,en-US,320,51,6,01-09-2006,Running Press,
21341,Jack of Fables  Vol. 1: The (Nearly) Great Escape,Bill Willingham/Matthew Sturges/Tony Akins/Andrew Pepoy,3.58,1401212220,9.78E+12,eng,128,4372,271,2/28/2007,Vertigo,
21703,The Best American Mystery Stories 2002,James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton,3.58,618258078,9.78E+12,eng,1,0,0,10/15/2002,Mariner Books,
21830,The Totem,David Morrell,3.58,446691909,9.78E+12,eng,448,1152,76,04-01-2003,Grand Central Publishing,
23045,Intimacy And Other Stories,Hanif Kureishi,3.58,057121200X,9.78E+12,eng,205,46,3,07-09-2001,Faber and Faber,
23336,J.D. Salinger's Catcher in the Rye (Modern Critical Interpretations),Harold Bloom,3.58,791056643,9.78E+12,eng,176,18,2,12/31/2000,Chelsea House Publications,
24763,So Yesterday,Scott Westerfeld,3.58,1595140328,9.78E+12,eng,256,10390,820,09-08-2005,Razorbill,
25329,The Dobe Ju/'hoansi,Richard B. Lee,3.58,155063332,9.78E+12,eng,272,356,25,02-04-2002,Wadsworth Publishing Company,
25347,Out of Egypt (Christ the Lord  #1),Anne Rice,3.58,345436830,9.78E+12,eng,350,11519,981,10/31/2006,Ballantine Books,
27118,The Roman Empire,Colin      Wells,3.58,674777700,9.78E+12,en-US,384,110,7,08-11-1995,Harvard University Press,
28105,The Steps (Steps  #1),Rachel Cohn,3.58,689874146,9.78E+12,eng,144,428,48,09-01-2004,Simon  Schuster Books for Young Readers,
29161,A Magic-Lover's Treasury of the Fantastic,Margaret Weis/Ursula K. Le Guin/Roger Zelazny/Christopher Stasheff/Mercedes Lackey/Ray Bradbury/Andre Norton/Jack Vance/Raymond E. Feist/C.J. Cherryh/Fritz Leiber/Melanie Rawn/Marion Zimmer Bradley/Larry Niven/Zenna Henderson/Greg Bear/Orson Scott Card/Katherine Kurtz/Joe Haldeman/Robert Silverberg/F. Paul Wilson/Keith Birdsong,3.58,044667284X,9.78E+12,en-US,421,132,4,01-01-1998,Aspect,
30380,Prime Time,Rachel Ryan/Sandra Brown,3.58,446364290,9.78E+12,eng,256,2005,60,09-01-1995,Grand Central Publishing,
30515,Introducing Sartre (Introducing... S.),Philip Thody/Howard Read,3.58,1840466723,9.78E+12,eng,176,53,9,4/24/2002,Icon Books,
31095,Lila's Child: An Inquiry into Quality,Robert M. Pirsig/Dan Glover,3.58,1403356203,9.78E+12,en-GB,600,54,5,1/14/2003,1st Book Library,
31098,Swapping Lives,Jane Green,3.58,670034800,9.78E+12,eng,410,24513,916,6/13/2006,Viking Adult,
32915,Sailor Song,Ken Kesey,3.58,140139974,9.78E+12,eng,533,2015,105,07-01-1993,Penguin Books,
37694,Health: The Basics (Donatelle Series),Rebecca J. Donatelle,3.58,805377956,9.78E+12,en-US,480,6,0,03-09-2006,Benjamin-Cummings Publishing Company,
38385,The Ring Volume 4 Birthday,Kōji Suzuki/Sakura Mizuki,3.58,1593072678,9.78E+12,eng,160,56,2,6/21/2005,Dark Horse Manga,
38536,Happily Ever After (Sweet Valley High  #134),Francine Pascal/Kate William,3.58,553570684,9.78E+12,eng,199,251,5,08-11-1997,Bantam,
38924,Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto,3.58,1416501622,9.78E+12,eng,352,444,51,5/31/2005,Gallery Books,
39124,The covert war against rock: what you don't know about the deaths of Jim Morrison  Tupac Shakur  Michael Hutchence  Brian Jones  Jimi Hendrix  Phil Ochs  Bob Marley  Peter Tosh  John Lennon  The Notorious B.I.G,Alex Constantine,3.58,092291561X,9.78E+12,eng,280,85,8,05-01-2000,Feral House,
42634,The Gilded Web (Web  #1),Mary Balogh,3.58,440243068,9.78E+12,eng,480,2621,169,11/28/2006,Dell,
43799,Exit to Eden,Anne Rampling/Anne Rice,3.58,727853414,9.78E+12,eng,336,12646,323,4/24/1998,Severn House Publishers,
43817,El Mesías: El niño judío,Anne Rice/Luis Murillo,3.58,8466630031,9.79E+12,spa,352,61,8,5/28/2007,Ediciones B,
44321,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,Babette Smith,3.58,1877058335,9.78E+12,eng,264,0,0,06-01-2005,Rosenberg Publishing,
44442,The Church on the Other Side: Doing Ministry in the Postmodern Matrix,Brian D. McLaren,3.58,310252199,9.78E+12,eng,224,205,10,01-09-2003,Zondervan,
44595,Wide Sargasso Sea,Jean Rhys,3.58,140818030,9.78E+12,en-US,168,878,79,4/26/2001,Penguin Classics,
44597,Wide Sargasso Sea,Jean Rhys,3.58,140274219,9.78E+12,eng,160,21384,1386,09-03-1998,Penguin Books,
44634,Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,Lonn M. Friend,3.58,767922085,9.78E+12,eng,320,241,30,07-11-2006,Three Rivers Press,
385,On Bullshit,Harry G. Frankfurt,3.57,691122946,9.78E+12,eng,67,9358,995,1/30/2005,Princeton University Press,
1427,The Zahir,Paulo Coelho/Margaret Jull Costa,3.57,60832819,9.78E+12,eng,336,58917,2575,07-03-2006,HarperOne,
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,3.57,61122092,9.78E+12,eng,208,70760,2702,5/23/2006,HarperOne,
2445,Teaching English Abroad,Susan  Griffith,3.57,1854583522,9.78E+12,eng,576,38,6,01-01-2007,Vacation Work Publications,
2898,Three Stories and a Reflection,Patrick Süskind,3.57,747534934,9.78E+12,eng,128,24,3,11/13/1997,Bloomsbury Publishing PLC,
2952,Huck Finn and Tom Sawyer Among the Indians,Mark Twain/Lee Nelson,3.57,1555176801,9.78E+12,eng,277,242,29,4/22/2003,Council Press,
3717,Stranger than Fiction,Chuck Palahniuk,3.57,385722222,9.78E+12,eng,233,18210,629,05-10-2005,Anchor,
4487,Bridget Jones: The Edge Of Reason (Bridget Jones #2),Helen Fielding,3.57,033036734X,9.78E+12,eng,422,965,49,11/18/1999,Picador  Macmillan Publishers Ltd,
4540,About the B'nai Bagels,E.L. Konigsburg,3.57,440400341,9.78E+12,eng,172,308,30,03-01-1985,Dell,
4704,Ocean Star Express,Mark Haddon/Peter   Sutton,3.57,000664600X,9.78E+12,eng,32,1,0,07-01-2002,HarperCollins UK,
5148,A Separate Peace,John Knowles/David Levithan,3.57,743253973,9.78E+12,eng,208,175779,6261,9/30/2003,Scribner,
5942,Anil's Ghost,Michael Ondaatje,3.57,375724370,9.78E+12,eng,311,13022,1013,4/24/2001,Vintage,
6876,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,Barbara Bretton/Emilie Rose/Isabel Sharpe,3.57,373836937,9.78E+12,eng,279,7,1,02-07-2006,Harlequin Anthologies,
7733,Gulliver's Travels,Jonathan Swift/Robert DeMaria Jr.,3.57,141439491,9.78E+12,eng,306,194738,3485,1/30/2003,Penguin,
7734,Gulliver's Travels,Jonathan Swift/Claude Julien Rawson/Ian Higgins,3.57,192805347,9.78E+12,eng,422,258,21,03-10-2005,Oxford University Press,
7737,Gulliver's Travels,Jonathan Swift/David Case,3.57,1400102723,9.78E+12,eng,0,4,1,10-01-2006,Tantor Media,
7741,Gulliver's Travels,Jonathan Swift/Robert Hardy,3.57,1844560341,9.78E+12,eng,3,8,0,01-01-2001,Hodder Audio,
8645,Stanley Park,Timothy  Taylor,3.57,1582432902,9.78E+12,eng,436,1818,89,9/25/2003,Counterpoint LLC,
11106,Eat Right 4 Your Type,Peter J. D'Adamo/Catherine Whitney,3.57,071267716X,9.78E+12,en-US,375,186,16,04-02-1998,Century,
11119,The Annotated Gulliver's Travels,Jonathan Swift/Isaac Asimov,3.57,517539497,9.78E+12,eng,298,57,9,10/29/1980,Random House Value Publishing,
11121,Gulliver's Travels,Jonathan Swift/Robert A. Greenberg,3.57,393099415,9.78E+12,eng,432,174,9,03-01-1980,W. W. Norton & Company,
11176,Father Hunger: Fathers  Daughters  and the Pursuit of Thinness,Margo Maine/Craig  Johnson,3.57,936077492,9.78E+12,eng,288,15,1,9/30/2004,Gürze Books,
11178,Father Hunger: Fathers  Daughters & Food,Margo Maine/Craig L. Johnson,3.57,936077093,9.78E+12,eng,254,56,5,09-01-2003,Gurze Books,
11665,Conversations with John Updike,James Plath,3.57,878057005,9.78E+12,eng,302,14,2,10/21/2011,University Press of Mississippi,
11824,The Whipping Boy,Sid Fleischman/Peter Sís,3.57,60521228,9.78E+12,eng,90,21191,1162,4/15/2003,Greenwillow Books,
12533,The Maytrees,Annie Dillard,3.57,61239534,9.78E+12,eng,216,4870,975,06-12-2007,Harper,
13968,The Konrad Saga (Konrad  #1-3),David S. Garnett/David Ferring,3.57,1841542768,9.78E+12,eng,608,74,4,4/26/2005,Games Workshop,
14861,Rape: A Love Story,Joyce Carol Oates,3.57,786712945,9.78E+12,eng,128,114,24,12/14/2003,Carroll & Graf Publishers,
14975,Labyrinth (Languedoc  #1),Kate Mosse,3.57,425213978,9.78E+12,eng,515,40300,2498,02-06-2007,Berkley Books,
14983,El laberinto,Kate Mosse/Claudia Conde,3.57,8408065874,9.79E+12,spa,626,52,6,01-01-2006,Planeta Publishing,
15003,Rape: A Love Story,Joyce Carol Oates,3.57,786714824,9.78E+12,eng,154,3604,364,12/21/2004,Carroll & Graf Publishers,
15930,Wokini: A Lakota Journey to Happiness and Self-Understanding,Billy Mills/Nicholas Sparks,3.57,1561706604,9.78E+12,eng,175,253,21,06-01-2003,Hay House,
16085,Beowulf & Grendel: The Truth Behind England's Oldest Legend,John Grigsby,3.57,1842931539,9.78E+12,en-US,246,47,11,10-10-2005,Watkins Publishing,
17867,The Hidden Family (The Merchant Princes  #2),Charles Stross,3.57,765352052,9.78E+12,eng,309,3344,127,05-02-2006,Tor Fantasy,
18338,The Castle Keeps,Andrew J. Offutt,3.57,425021874,9.78E+12,en-US,191,19,3,7/30/1972,Berkley,
18815,Dostoevsky  Kierkegaard  Nietzsche and Kafka,William Hubben,3.57,684825899,9.78E+12,eng,192,78,10,5/13/1997,Charles Scribner's Sons,
20381,Shadow Twin,Gardner Dozois/George R.R. Martin/Daniel Abraham,3.57,1596060298,9.78E+12,eng,114,65,7,06-01-2005,Subterranean Press,
20423,India Song,Marguerite Duras/Barbara Bray,3.57,802131352,9.78E+12,eng,146,289,9,1/13/1994,Grove Press,
22293,Nonfiction,Chuck Palahniuk,3.57,224063022,9.78E+12,eng,233,213,15,08-05-2004,Jonathan Cape,
22302,Error humano,Chuck Palahniuk/Javier Calvo,3.57,8439711867,9.79E+12,spa,253,11,1,5/31/2005,Mondadori,
22373,Kill Your Boyfriend,Grant Morrison/Philip Bond/D'Israeli/Daniel Vozzo,3.57,156389453X,9.78E+12,en-US,55,1269,66,12/31/1998,DC Comics Vertigo,
23238,The Cat's Fancy,Julie Kenner,3.57,505523973,9.78E+12,eng,391,244,27,08-01-2000,Love Spell,
23461,Watchtower (Chronicles of Tornor  #1),Elizabeth A. Lynn,3.57,743498097,9.78E+12,eng,224,646,35,12-01-2004,iBooks,
26229,Robert Van Gulik: His Life His Work,Janwillem van de Wetering/Arthur P. Yin,3.57,156947124X,9.78E+12,eng,149,39,5,07-01-1998,Soho Press,
26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,1569708126,9.78E+12,eng,176,77,3,8/15/2007,Digital Manga Publishing,
27647,Secretos De Familia,Julia Glass,3.57,8496525031,9.79E+12,spa,528,0,1,11-01-2006,Puzzle-Roca,
28510,The Mantle of Kendis-Dai (Starshield  #1),Margaret Weis/Tracy Hickman,3.57,345397614,9.78E+12,eng,353,194,7,8/30/1997,Del Rey Fantasy,
28522,Starshield: Sentinels,Margaret Weis/Tracy Hickman,3.57,345397606,9.78E+12,eng,421,182,6,11/17/1998,Del Rey,
29390,Boudicca: The Warrior Queen,M.J. Trow,3.57,075093400X,9.78E+12,en-US,250,71,8,02-01-2005,Sutton Publishing,
30666,Gulliver's Travels,Jonathan Swift/YKids,3.57,9810549415,9.79E+12,en-US,148,7,0,07-01-2007,YoungJin Singapore Pte. Ltd.,
32096,The All-True Travels and Adventures of Lidie Newton,Jane Smiley,3.57,449910830,9.78E+12,eng,452,2149,256,12/29/1998,Ballantine Books,
32316,Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,David W. Phillips/Michael Parfit/Suzanne Chisholm/Bathroom Readers' Institute,3.57,1571458689,9.78E+12,eng,240,7,1,11-01-2002,Portable Press,
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,61125938,9.78E+12,eng,32,198,22,07-01-2007,HarperCollins Publishers,
34941,The Phantom Menace (Star Wars: Novelizations  #1),Terry Brooks/George Lucas,3.57,99409968,9.78E+12,eng,336,13158,455,03-02-2000,Arrow,
34963,Star Wars. Episode I - Die dunkle Bedrohung,Terry Brooks/George Lucas/Regina Winter,3.57,3442352436,9.78E+12,ger,320,67,4,08-01-1999,Blanvalet Taschenbuch Verlag,
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,3.57,425151042,9.78E+12,eng,249,328,29,12-01-1995,Berkley,
39101,Giovanni and Lusanna: Love and Marriage in Renaissance Florence,Gene A. Brucker,3.57,520244958,9.78E+12,eng,160,268,25,12/14/2004,University of California Press,
39392,Lucifer's Shadow,David Hewson,3.57,385338058,9.78E+12,eng,369,586,52,7/26/2005,Delta,
40816,Turtles & Tortoises for Dummies,Liz Palika,3.57,764553135,9.78E+12,eng,328,53,5,3/15/2001,For Dummies,
41376,Flirting with Danger,Linda Turner,3.57,037307316X,9.78E+12,eng,253,6,2,12-01-1989,Silhouette Books,
41544,The Mammoth Book of Storms  Shipwrecks and Sea Disasters,Richard Russell Lawrence,3.57,786714689,9.78E+12,eng,512,11,3,10-04-2004,Running Press,
43332,My Gal Sunday,Mary Higgins Clark,3.57,671014919,9.78E+12,en-US,206,5355,183,02-01-2003,Pocket Books,
1242,A Million Little Pieces of Feces,Python Bonkers,3.56,1411677315,9.78E+12,en-US,256,43,6,02-10-2006,Lulu.com,
3649,The Last Life,Claire Messud,3.56,156011654,9.78E+12,eng,400,1426,201,9/28/2000,Mariner Books,
4261,Songbook,Nick Hornby,3.56,1573223565,9.78E+12,eng,207,10066,341,10-07-2003,Riverhead Books,
4434,Sellevision,Augusten Burroughs,3.56,1843543648,9.78E+12,eng,229,175,9,01-01-2006,Atlantic,
4746,Master Index: An Illustrated Guide,Time-Life Books,3.56,809447967,9.78E+12,eng,175,16,1,09-01-1993,Time-Life Books  Inc.,
10570,King Dork (King Dork  #1),Frank Portman,3.56,385732910,9.78E+12,eng,344,6352,861,04-11-2006,Delacorte Press,
10776,Green Hills of Africa,Ernest Hemingway/Edward Shenton,3.56,99460955,9.78E+12,eng,200,7290,387,03-04-2004,Vintage Classics,
11695,La Vida Nueva,Orhan Pamuk/Rafael Carpintero,3.56,9707707763,9.79E+12,spa,282,7,0,10-01-2006,Alfaguara,
13800,The Interpreter,Suki Kim,3.56,312422245,9.78E+12,eng,304,976,106,01-01-2004,St. Martins Press,
15216,Sorcery Rising (Fool's Gold  #1),Jude Fisher,3.56,756401100,9.78E+12,en-US,528,1313,52,07-01-2003,DAW,
15502,Killobyte,Piers Anthony,3.56,441444253,9.78E+12,en-US,312,1549,47,01-01-1994,ACE,
16334,The Listerdale Mystery And Eleven Other Stories,Agatha Christie/Hugh Fraser,3.56,1572704977,9.78E+12,eng,0,1824,89,01-11-2006,AudioGO,
16968,Lützen 1632 : climax of the Thirty Years war,Richard Brzezinski/Graham Turner,3.56,1855325527,9.78E+12,eng,96,15,1,2/25/2001,Osprey Publishing,
18503,The Faerie Queene,Edmund Spenser,3.56,1840221089,9.78E+12,en-US,896,42,5,06-01-2001,Wordsworth Editions,
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey/J.H. Lourey/Jessica Lourey,3.56,738709123,9.78E+12,eng,229,764,71,03-08-2007,Midnight Ink,
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.56,143036246,9.78E+12,en-US,96,217,20,09-06-2005,Penguin,
21624,Study War No More: A Selection of Alternatives,Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger,3.56,380405199,9.78E+12,eng,323,97,2,10-01-1978,Avon,
23421,Kiss & Tell,Alain de Botton,3.56,312155611,9.78E+12,eng,258,828,46,5/15/1997,Picador,
28530,New Amazons,Margaret Weis/Jane Lindskold/Linda Baker/Kathleen M. Massie-Ferch/Cynthia Ward/Lawrence C. Connolly/John Tigges/Kate Novak/Janet Pack/James Reasoner/Livia Reasoner/Nick O'Donohoe/Anne Yvonne Gilbert/Linda Mannheim/Nancy Springer/Gary A. Braunbeck/Jo Clayton/Robyn McGrew/Kevin T. Stein/Felicia Dale/Russell          Davis,3.56,886778875,9.78E+12,eng,336,50,5,02-01-2000,DAW,
29533,Satan Burger,Carlton Mellick III,3.56,971357234,9.78E+12,eng,230,1691,129,11-01-2001,Eraserhead Press,
29587,Down and Out in the Magic Kingdom,Cory Doctorow,3.56,076530953X,9.78E+12,eng,208,10810,1068,12-05-2003,Tor Books,
30357,Words of Silk,Erin St. Claire/Sandra Brown,3.56,446614165,9.78E+12,eng,224,2677,136,04-01-2005,Grand Central Publishing,
30364,Send No Flowers (Bed & Breakfast #2),Sandra Brown,3.56,553576011,9.78E+12,eng,225,2592,80,2/29/2000,Bantam,
30379,Seduction by Design,Erin St. Claire/Sandra Brown,3.56,446603104,9.78E+12,eng,224,2882,116,03-01-2002,Grand Central Publishing (Formerly Warner Books),
30536,Beauty and the Contemporary Sublime,Jeremy Gilbert-Rolfe,3.56,1581150377,9.78E+12,eng,180,39,5,12-01-1999,Allworth,
31294,Fat Pig,Neil LaBute,3.56,057121150X,9.78E+12,en-US,112,2356,103,11/29/2004,Farrar  Straus and Giroux,
31364,What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth  George,3.56,60545623,9.78E+12,eng,560,6669,668,10/17/2006,Harper,
31881,Introducing Philosophy,Dave Robinson/Chris Garratt/Judy Groves,3.56,184046576X,9.78E+12,en-GB,176,241,21,08-08-2000,Icon Books,
32913,Demon Box,Ken Kesey,3.56,140085300,9.78E+12,eng,400,1418,55,08-04-1987,Penguin Books,
33153,A Tempest,Aimé Césaire/Richard Miller,3.56,1559362103,9.78E+12,eng,69,1422,76,05-01-2002,Theatre Communications Group,
35254,The Memoirs of Elizabeth Frankenstein,Theodore Roszak,3.56,553576372,9.78E+12,eng,440,233,24,10-01-1996,Bantam,
35324,Incident at Exeter,John G. Fuller,3.56,425039293,9.78E+12,en-US,221,51,7,4/15/1978,Berkley Books (NY),
35786,The Bush Dyslexicon: Observations on a National Disorder,Mark Crispin Miller,3.56,393322963,9.78E+12,eng,370,209,19,6/17/2002,W. W. Norton  Company,
35925,Love Smart: Find the One You Want--Fix the One You Got,Phillip C. McGraw,3.56,074329243X,9.78E+12,en-US,283,817,73,12/26/2006,Free Press,
35926,Love Smart: Find the One You Want--Fix the One You Got,Phillip C. McGraw,3.56,743272099,9.78E+12,en-US,284,69,14,12-06-2005,Free Press,
